budget,id,original_language,original_title,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count
5000000,13996,en,Bottle Shock,6.174435,8/6/08,4040588,110,"Based on a true story of love, victory, and fermentation",Bottle Shock,6.6,60
0,3028,en,Jekyll and Hyde ... Together Again,0.805312,11/10/82,0,87,The comedy that examines modern living through chemistry,Jekyll and Hyde ... Together Again,4.6,5
5000000,1024,en,Heavenly Creatures,8.753409,9/2/94,3049135,99,From a secret world no one could see... came a crime no one could believe.,Heavenly Creatures,7,294
5000000,343795,en,90 Minutes in Heaven,3.943706,9/11/15,4842699,121,Hope lives,90 Minutes in Heaven,5.4,40
5000000,45658,en,Everything Must Go,9.169411,10/15/10,2614773,97,Lost is a good place to find yourself,Everything Must Go,6,208
5000000,16148,en,Zero Effect,2.732031,1/30/98,1980338,116,The world's most private detective.,Zero Effect,6,55
5000000,4553,en,The Machinist,35.252056,2/9/04,8203235,101,A little guilt goes a long way...,The Machinist,7.3,1247
5000000,36351,en,Light Sleeper,6.063868,8/21/92,0,103,He was a good man in a deadly business. She was his only way out.,Light Sleeper,5.7,15
5000000,245916,en,Kill the Messenger,21.343093,10/9/14,2450846,112,Can you keep a national secret?,Kill the Messenger,6.6,355
5000000,27585,en,Rabbit Hole,10.095184,12/16/10,5129058,91,The only way out is through.,Rabbit Hole,6.9,165
5000000,1415,en,Party Monster,4.129165,9/5/03,742898,98,'Til death do they party...,Party Monster,5.9,58
5000000,313922,en,Green Room,30.001024,4/15/16,3220371,95,One way in. No way out.,Green Room,6.7,683
5000000,14474,en,The Oh in Ohio,6.759235,3/30/06,0,88,One woman's story is about to climax.,The Oh in Ohio,5.8,27
5000000,199933,en,Atlas Shrugged Part III: Who is John Galt?,1.731035,9/12/14,846704,99,Who is John Galt?,Atlas Shrugged Part III: Who is John Galt?,3.9,15
7000000,13685,en,Bottle Rocket,11.700578,2/21/96,560069,91,"They're not really criminals, but everyone's got to have a dream.",Bottle Rocket,6.8,281
6000000,8744,en,Albino Alligator,2.388683,9/9/96,0,97,They Planned The Perfect Crime... Until It All Went Perfectly Wrong!,Albino Alligator,5.6,45
0,38428,hi,"Gandhi, My Father",0.080704,8/3/07,0,136,To the People...He was a Father. To his Son...he was a Father he never had.,"Gandhi, My Father",6,2
0,8847,en,Standard Operating Procedure,0.888986,2/12/08,0,117,,Standard Operating Procedure,6.6,14
0,39269,en,Out of the Blue,0.679351,5/1/80,0,94,A harrowing drama from the director of Easy Rider,Out of the Blue,6.5,17
5000000,46838,en,Tucker and Dale vs Evil,19.940245,1/22/10,5476793,89,Evil just messed with the wrong hillbillies.,Tucker and Dale vs Evil,7.3,847
0,51384,en,"Lovely, Still",1.286991,1/1/08,0,92,"Something mysterious, new, unexpected and lovely is happening to Robert Malone.","Lovely, Still",6.2,13
0,56930,en,Tycoon,0.042442,12/27/47,0,128,Breath-taking Adventure !,Tycoon,6.6,4
0,41730,en,Desert Blue,1.116206,6/6/99,0,90,"Once You Get There, You'll Never Want To Leave",Desert Blue,5.5,9
5000000,18442,en,Decoys,3.05434,2/27/04,0,95,They can seduce anyone... Prey it isn't you!,Decoys,4.7,33
5000000,298312,en,The Visit,38.94708,9/10/15,98450062,94,No one loves you like your grandparents.,The Visit,6,1360
5000000,11600,en,Redacted,3.792015,1/1/07,782102,90,,Redacted,6.2,37
0,71547,de,Fascination,0.219799,10/13/04,0,95,,Fascination,3.8,4
5000000,57876,en,Area 51,7.794,5/15/15,0,91,,Area 51,4.2,151
5000000,77495,es,Mientras duermes,9.136965,10/14/11,0,107,Someone is watching over you,Sleep Tight,7,202
0,13849,en,The Cottage,8.39685,2/7/08,0,92,Sleeps Six Bloody Comfortably,The Cottage,6.3,80
0,14849,en,Dead Like Me: Life After Death,7.864905,2/17/09,0,87,,Dead Like Me: Life After Death,5.8,65
0,12486,en,Farce of the Penguins,1.963219,12/1/06,0,80,What Happens In Antarctica... Stays in Antarctica,Farce of the Penguins,3.2,13
0,19615,en,Flying By,1.546169,1/1/09,0,95,It's about the music,Flying By,7,2
5000000,244403,en,Rudderless,10.619574,10/17/14,0,105,The way back begins with a single chord.,Rudderless,7.4,105
5000000,292481,en,Henry & Me,0.999655,8/18/14,0,67,,Henry & Me,3,3
0,340816,en,Christmas Eve,1.985243,12/4/15,0,95,They'll be home for Christmas...if only in their dreams.,Christmas Eve,6.1,24
0,78814,en,We Have Your Husband,0.102003,11/12/11,0,89,,We Have Your Husband,5,3
15000000,297596,en,Dying of the Light,10.48009,12/4/14,0,94,,Dying of the Light,4.5,118
0,299552,en,Born Of War,1.136568,12/5/13,0,109,,Born Of War,4.1,7
5000000,11935,en,Capricorn One,11.095219,12/10/77,0,123,The mission was a sham. The murders were real.,Capricorn One,6.4,131
0,113406,en,Should've Been Romeo,0.40703,4/28/12,0,0,Even Shakespeare didn't see this one coming.,Should've Been Romeo,0,0
0,447027,en,Running Forever,0.028756,10/27/15,0,88,,Running Forever,0,0
5000000,290825,en,Yoga Hosers,8.618793,7/8/16,0,88,Do your 'wurst...,Yoga Hosers,4.7,102
0,361159,en,Navy Seals vs. Zombies,2.394613,10/8/15,0,97,,Navy Seals vs. Zombies,3.5,36
0,12555,cs,Obsluhoval jsem anglického krále,2.387463,12/19/06,0,120,,I Served the King of England,7,22
5000000,31175,de,Soul Kitchen,5.461487,9/9/09,17872796,99,,Soul Kitchen,7.1,116
1000000,12498,en,Sling Blade,14.805264,8/30/96,24475416,135,A simple man. A difficult choice.,Sling Blade,7.4,231
4798235,77949,en,The Awakening,25.30216,8/17/11,209696,107,Sometimes dead does not mean gone.,The Awakening,6.3,458
4800000,1690,en,Hostel,38.83192,1/6/05,80578934,94,Welcome To Your Worst Nightmare,Hostel,5.7,887
0,8435,en,A Cock and Bull Story,3.500741,7/17/05,0,94,Because everyone loves an accurate period piece.,A Cock and Bull Story,6.2,43
5000000,64720,en,Take Shelter,19.807295,11/25/11,3099314,120,,Take Shelter,7.1,471
0,49365,en,Lady in White,1.435742,4/22/88,0,112,"The year is 1962. The place is Willowpoint Falls. Nobody talks about what happened in the school cloakroom 10 years ago. Now, in the dead of night, Frankie Scarlatti is going to find out why.",Lady in White,6.3,25
0,11404,en,Driving Lessons,7.667888,4/30/06,0,98,,Driving Lessons,6.3,47
5000000,300706,en,Let's Kill Ward's Wife,8.496364,12/23/14,0,81,Real Friends Do the Dirty Work.,Let's Kill Ward's Wife,5.5,76
4700000,16337,en,The Texas Chainsaw Massacre 2,9.617777,8/22/86,8025872,101,After a decade of silence... The buzzz is back!,The Texas Chainsaw Massacre 2,5.9,139
4638783,11577,en,Pat Garrett & Billy the Kid,4.495256,5/23/73,11000000,106,Best of enemies. Deadliest of friends.,Pat Garrett & Billy the Kid,7.2,65
4800000,77987,en,Only God Forgives,35.754865,5/30/13,10337387,90,Time to Meet The Devil,Only God Forgives,5.6,862
0,40185,fr,Camping Sauvage,0.20323,10/13/05,0,80,,Camping Sauvage,4.8,4
4,68202,en,Without Men,0.28076,6/29/11,0,83,,Without Men,4.6,8
0,8981,en,Dear Frankie,3.11319,5/18/04,0,105,,Dear Frankie,7,46
0,10914,en,All Hat,0.137535,9/11/07,0,89,,All Hat,1,1
4600000,50848,fr,Le Nom des gens,6.368933,11/24/10,0,100,"Make Love, Not War",The Names of Love,7.3,93
4700000,166624,en,Treading Water,0.217538,9/13/13,0,92,Mica is a perfectly normal boy. Well he would be if he didn't smell of fish.,Treading Water,5.6,6
4600000,10822,en,Savage Grace,3.531877,5/18/07,0,97,Truth is more shocking than fiction.,Savage Grace,5.7,60
0,10844,en,Out of the Blue,0.706355,10/12/06,0,103,The true story of a small town massacre,Out of the Blue,5.9,18
4500000,9336,en,Police Academy,15.002502,3/22/84,146198896,96,What an Institution!,Police Academy,6.5,602
4500000,5689,en,The Blue Lagoon,22.585384,7/5/80,58853106,104,A sensuous story of natural love.,The Blue Lagoon,5.8,408
6000000,712,en,Four Weddings and a Funeral,29.834065,3/9/94,254700832,117,Five good reasons to stay single.,Four Weddings and a Funeral,6.6,632
4500000,13342,en,Fast Times at Ridgemont High,20.403344,8/13/82,27092880,90,"Fast Cars, Fast Girls, Fast Carrots...Fast Carrots?",Fast Times at Ridgemont High,7,322
4500000,10339,en,Moby Dick,5.224593,6/27/56,10400000,116,"From the immortal adventure classic...of whaling men, their ships, and the sea!",Moby Dick,6.9,89
15000000,1429,en,25th Hour,30.196039,12/16/02,13060843,135,This life was so close to never happening.,25th Hour,7.2,629
4500000,9303,en,Bound,15.359952,9/13/96,7011317,108,"In their world, you can't buy freedom, but you can steal it.",Bound,6.9,198
4500000,641,en,Requiem for a Dream,11.573034,10/27/00,7390108,102,,Requiem for a Dream,7.9,2443
0,27686,en,State Fair,1.847822,8/29/45,0,96,,State Fair,6.2,19
0,65749,es,"Tango, no me dejes nunca",0.425551,2/12/98,0,115,Tango: do not ever leave me,Tango,6.8,6
4500000,6106,en,Salvador,3.819796,4/23/86,0,123,Based on a true story.,Salvador,7,71
5000000,252680,en,Moms' Night Out,10.274542,3/25/14,10429707,98,What could go wrong?,Moms' Night Out,5.5,121
6000000,141,en,Donnie Darko,61.210016,1/18/01,1270522,113,You can never go too far,Donnie Darko,7.7,3452
0,66607,en,Salvando al Soldado Perez,0.177356,3/18/11,0,105,,Saving Private Perez,6.1,18
4500000,17139,nl,Karakter,0.011697,4/17/97,0,122,,Character,7.7,25
2000000,12079,en,Spun,6.249262,6/1/02,0,101,The ultimate speed freak's tale.,Spun,6.6,132
4500000,39800,en,Life During Wartime,3.108881,10/10/09,744816,97,,Life During Wartime,6.3,30
0,4550,ko,친절한 금자씨,17.074843,7/29/05,23803308,115,All she wanted was a peaceful life... they didn't give it.,Sympathy for Lady Vengeance,7.4,356
0,62116,fr,"Nannerl, la soeur de Mozart",0.774442,6/9/10,0,120,,Mozart's Sister,6.2,13
0,9991,en,Mean Machine,8.816995,12/26/01,0,99,"It's Not Just About Football, It's About Pride Inside!",Mean Machine,6,157
4500000,13807,cn,放‧逐,8.48639,9/6/06,0,110,,Exiled,7,46
0,68818,en,Blackthorn,5.223096,8/31/11,623528,98,No destiny,Blackthorn,6.6,73
0,12093,sv,Lilja 4-Ever,7.759215,8/23/02,0,109,,Lilya 4-ever,7.7,139
4500000,36419,en,After.Life,14.570359,4/9/10,3606395,104,Life is the symptom. Death is the cure.,After.Life,5.4,251
0,281730,en,Fugly,0.371337,6/13/14,0,134,,Fugly,5.3,2
3000000,510,en,One Flew Over the Cuckoo's Nest,127.525581,11/18/75,108981275,133,"If he's crazy, what does that make you?",One Flew Over the Cuckoo's Nest,8.2,2919
4400000,362105,en,R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,9/29/15,0,85,,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35
0,10970,en,Silent Movie,7.315935,6/17/76,0,86,,Silent Movie,6.7,78
4500000,375290,hi,Airlift,2.551559,1/22/16,32000000,126,"170,000 Refugees, 488 Flights, 59 Days, 1 Man",Airlift,7.3,57
0,17663,en,Anne of Green Gables,8.772574,12/1/85,0,199,,Anne of Green Gables,8.2,68
0,270938,en,Falcon Rising,6.988357,9/5/14,0,103,,Falcon Rising,5.5,71
3730500,116613,en,The Sweeney,6.938854,9/11/12,6294161,112,Act like a criminal to catch a criminal.,The Sweeney,5.7,109
5000000,11826,en,Sexy Beast,11.21273,9/13/00,0,89,There's a bit of the beast in all of us.,Sexy Beast,7,217
0,29920,sv,Snabba Cash,7.217328,1/15/10,0,124,,Easy Money,6.5,63
8000000,1088,en,Whale Rider,12.439495,1/30/03,41400000,101,,Whale Rider,7.1,111
3250000,26379,en,Paa,2.126139,12/4/09,0,133,,Paa,6.6,19
0,34069,de,Cargo,10.142218,9/24/09,0,120,,Cargo,5.9,140
4200000,10947,en,High School Musical,16.536374,1/20/06,0,98,This School Rocks Like No Other!,High School Musical,6.1,1000
0,47452,en,Love and Death on Long Island,0.933891,1/1/97,0,93,,Love and Death on Long Island,6.9,11
4200000,3040,ru,Ночной дозор,12.540624,6/27/04,32000000,114,All That Stands Between Light And Darkness Is The Night Watch.,Night Watch,6.3,210
3705538,11386,en,The Crying Game,8.839651,9/2/92,62548947,112,Play At Your Own Risk.,The Crying Game,6.9,176
4000000,10246,en,Porky's,12.891276,11/13/81,125728258,94,Keep an eye out for the funniest movie about growing up ever made!,Porky's,6.1,183
4000000,29426,en,Survival of the Dead,10.789912,5/6/10,0,90,Death isn't what it used to be.,Survival of the Dead,4.6,116
114000,10331,en,Night of the Living Dead,25.666029,10/1/68,30000000,96,"If it doesn't scare you, you're already dead!",Night of the Living Dead,7.5,580
4000000,153,en,Lost in Translation,45.66662,8/31/03,119723856,102,Everyone wants to be found.,Lost in Translation,7.3,1895
4000000,703,en,Annie Hall,35.892034,4/19/77,38251425,93,A nervous romance.,Annie Hall,7.8,1010
4000000,27191,en,The Greatest Show on Earth,8.988455,1/10/52,36000000,152,,The Greatest Show on Earth,6.6,50
4000000,1365,en,Monster's Ball,14.042041,11/11/01,44909486,111,A lifetime of change can happen in a single moment.,Monster's Ball,6.5,250
4000000,287424,en,Maggie,40.016306,5/8/15,187112,95,Don't Get Bitten,Maggie,5.2,593
3600000,451,en,Leaving Las Vegas,22.030517,10/27/95,49800000,112,I Love You... The Way You Are.,Leaving Las Vegas,7.1,360
4500000,165864,en,Hansel and Gretel Get Baked,2.503612,2/19/13,0,86,,Hansel and Gretel Get Baked,4.8,67
4000000,987,en,The Front Page,4.117968,12/1/74,0,105,,The Front Page,6.9,68
4000000,241251,en,The Boy Next Door,24.161735,1/23/15,52425855,91,A Moment She Couldn't Resist. An Obsession He Can't Control.,The Boy Next Door,4.1,1022
4000000,40494,en,Trapeze,1.379354,5/30/56,14400000,105,"High...High...High...Above Them All! - in excitement! - in spectacle! - in fire, flesh and fury!",Trapeze,6.4,22
3500000,39781,en,The Kids Are All Right,15.338211,7/9/10,34705850,106,"Nic and Jules had the perfect family, until they met the man who made it all possible.",The Kids Are All Right,6.5,506
4000000,8337,en,They Live,29.852608,11/23/88,13008928,94,Who are they? And what do they want?,They Live,7.1,550
4000000,5925,en,The Great Escape,35.061467,6/20/63,11744471,172,Put a fence in front of these men... and they'll climb it!,The Great Escape,7.8,717
0,8357,en,What the #$*! Do We (K)now!?,7.288352,4/23/04,10000000,109,Time to get wise.,What the #$*! Do We (K)now!?,5.8,34
5000000,146203,en,The Last Exorcism Part II,10.605752,2/28/13,15179302,88,The second coming,The Last Exorcism Part II,4.4,203
4000000,85350,en,Boyhood,43.40352,6/5/14,44349000,164,12 years in the making.,Boyhood,7.5,1971
4000000,512,en,Scoop,17.229537,7/27/06,31584901,96,The perfect man. The perfect story. The perfect murder.,Scoop,6.4,420
7000000,13408,en,The Wash,2.453459,11/16/01,10229331,93,"When you're down 'n dirty, it all comes out in...",The Wash,5.3,26
6000000,47816,en,3 Strikes,1.433692,3/1/00,9000000,82,"the few, the proud, the paroled.",3 Strikes,5.9,15
32000000,10744,en,The Cooler,9.976428,1/17/03,0,101,When your life depends on losing... the last thing you need is lady luck.,The Cooler,6.7,89
4000000,11536,en,The Misfits,2.930058,1/1/61,8200000,124,It shouts and sings with life ... explodes with love!,The Misfits,6.8,72
0,9782,en,The Night Listener,7.173059,2/12/06,0,91,You never know who's listening.,The Night Listener,5.5,57
0,18713,en,The Jerky Boys,1.735462,2/3/95,0,82,,The Jerky Boys,4.8,10
0,6537,es,El orfanato,29.071955,8/27/07,44000000,105,A tale of love.  A story of horror.,The Orphanage,7.1,633
0,184345,en,A Haunted House 2,18.428909,4/17/14,0,87,It'll scare the #2 out of you.,A Haunted House 2,5.4,346
4000000,1809,en,The Rules of Attraction,11.387335,10/11/02,0,110,We all run on instinct,The Rules of Attraction,6.3,168
4000000,2370,en,Topaz,5.975604,12/18/69,6000000,143,Hitchcock takes you behind the actual headlines to expose the most explosive spy scandal of the century!,Topaz,6.1,77
4000000,9809,en,Let's Go to Prison,4.59841,11/17/06,4630045,84,Welcome to the slammer,Let's Go to Prison,5.5,69
4000000,5,en,Four Rooms,22.87623,12/9/95,4300000,98,"Twelve outrageous guests. Four scandalous requests. And one lone bellhop, in his first day on the job, who's in for the wildest New year's Eve of his life.",Four Rooms,6.5,530
4000000,11013,en,Secretary,19.107285,1/11/02,9304609,104,Assume the position.,Secretary,6.7,376
0,19153,en,The Real Cancun,0.456485,4/23/03,0,96,,The Real Cancun,3.3,8
4000000,10132,en,Talk Radio,4.541908,12/21/88,3468572,110,The last neighborhood in America.,Talk Radio,6.7,46
0,16448,en,Waiting for Guffman,4.348416,1/31/96,0,84,There's a good reason some talent remains undiscovered.,Waiting for Guffman,7.3,63
0,15122,en,Love Stinks,3.347885,9/10/99,0,94,,Love Stinks,5.4,11
4000000,8141,en,You Kill Me,6.091951,2/9/07,2426851,90,Professional alcoholic hit man gets life back on track thanks to her,You Kill Me,6.2,80
0,1546,en,Thumbsucker,4.757625,1/23/05,1919197,96,,Thumbsucker,6.1,67
4000000,48572,en,Red State,12.062371,8/19/11,1104682,88,Fear God.,Red State,5.9,316
4000000,14517,en,Mirrormask,7.758188,1/25/05,866999,101,The Other Side of Reason. The Other Side of Fate. The Other Side of Truth.,Mirrormask,6.6,102
4000000,89708,en,Samsara,12.781973,9/16/11,0,102,,Samsara,8,167
0,27551,en,The Barbarians,1.631993,3/1/87,0,87,Warriors. Conquerors. Heroes.,The Barbarians,5.1,8
0,64678,en,The Art of Getting By,12.690224,6/17/11,1406224,83,The toughest lesson is love.,The Art of Getting By,6.5,415
0,309503,en,Zipper,8.516229,8/28/15,0,103,Why take the risk,Zipper,5.5,58
0,14293,en,Poolhall Junkies,5.90259,6/7/02,0,99,It's your shot. Take it.,Poolhall Junkies,6.5,25
4000000,15059,en,The Loss of Sexual Innocence,2.866934,4/29/99,0,106,,The Loss of Sexual Innocence,5.2,9
0,103328,en,Holy Motors,9.140936,7/2/12,641100,115,"From dawn to dusk, a few hours in the shadowy life of a mystic man named Monsieur Oscar.",Holy Motors,6.9,228
4000000,157847,en,Joe,22.987897,4/11/14,2365467,118,,Joe,6.5,338
3000000,25719,en,Shooting Fish,1.204941,8/22/97,302204,109,Fat cats are too easy. Go for the big fish.,Shooting Fish,7,23
